ITEM,MONTH,NSW,VIC,QLD,SA,WA,TAS,ACT,NT,TOTAL
36,Oct-12,386289,259821,221056,76907,86764,27174,13066,10099,1081176
36,Nov-12,385488,247567,222512,78332,89607,26536,13728,9425,1073195
36,Dec-12,312067,204388,171912,63130,69358,21182,10722,7417,860176
36,Jan-13,338113,219585,199459,69343,80352,23720,12229,8128,950929
36,Feb-13,374065,246438,219020,76162,86734,25237,13298,9267,1050221
36,Mar-13,392289,242891,224613,74341,85848,26017,12914,9191,1068104
36,Apr-13,377821,250869,218716,74143,88771,26563,13399,9774,1060056
36,May-13,436130,287442,250647,87990,100467,31284,15027,10344,1219331
36,Jun-13,355422,242006,207221,73732,85880,25650,12354,8848,1011113
36,Jul-13,416233,274295,243756,82383,95894,28846,14273,9105,1164785
36,Aug-13,416123,270559,238442,82259,97187,29060,14448,9893,1157971
36,Sep-13,390194,258413,228108,79024,90476,27935,12967,9853,1096970
36,Oct-13,414170,290227,245375,83178,103820,28894,14391,11003,1191058
36,Nov-13,406489,261274,239983,81474,99927,28390,13969,10079,1141585
36,Dec-13,347063,231775,199363,69970,83160,24088,11479,8400,975298
36,Jan-14,368686,236758,221257,73151,89850,25567,12600,9665,1037534
36,Feb-14,398809,261082,242922,79430,99890,27142,13713,9288,1132276
36,Mar-14,444027,279880,261081,85147,103811,28469,15030,11771,1229216
36,Apr-14,387122,254424,227995,77532,95920,27441,13485,10242,1094161
36,May-14,450154,295657,264702,90199,112670,31084,15776,11214,1271456
36,Jun-14,400680,262717,240446,81037,100397,27681,13650,10634,1137242
36,Jul-14,442591,286435,262623,87979,106913,29868,15273,10924,1242606
36,Aug-14,419528,274637,248264,82982,106842,28410,14716,10315,1185694
36,Sep-14,443834,288117,263616,87563,106002,30807,14995,11323,1246257
36,Oct-14,448060,310664,274090,89152,117010,30566,15579,11920,1297041
36,Nov-14,418762,265353,252171,83391,106438,27727,14496,10435,1178773
36,Dec-14,393550,260044,234883,79045,100121,27061,13033,10250,1117987
36,Jan-15,373693,245109,235312,75339,95372,25285,13553,9504,1073167
36,Feb-15,425891,281921,264264,85938,108305,28466,15285,10601,1220671
36,Mar-15,476580,301858,293538,92647,116616,31613,16704,11789,1341345
36,Apr-15,420122,286256,260192,83927,104798,30046,15323,10001,1210665
36,May-15,457735,302167,273750,92400,115865,31684,16397,11061,1301059
36,Jun-15,443005,301397,272595,93005,118352,31421,16493,11785,1288053
36,Jul-15,474981,313980,290561,95989,120913,32613,16743,11061,1356841
36,Aug-15,458293,302611,276487,91960,118712,30561,16650,11879,1307153
36,Sep-15,464498,303839,281630,95401,117028,32513,16174,12182,1323265
36,Oct-15,467135,311391,287457,93586,126194,32115,16878,12542,1347298
36,Nov-15,464600,299362,287270,94560,123957,31666,17215,12660,1331290
36,Dec-15,413545,279527,251900,84778,109662,28451,14518,11591,1193972
36,Jan-16,391195,256919,245066,81845,104982,26414,14911,10256,1131588
36,Feb-16,485296,325063,307049,101220,130572,32510,17966,12874,1412550
36,Mar-16,492833,313493,307066,99069,129402,32530,17821,12345,1404559
36,Apr-16,475660,322034,297064,96113,127680,31889,17694,12043,1380177
36,May-16,521460,348228,314395,106896,138781,35497,19233,13886,1498376
36,Jun-16,477341,315816,306926,100593,129719,32490,17408,12640,1392933
36,Jul-16,465414,312353,294772,93617,124173,29982,17569,10884,1348764
36,Aug-16,530983,354814,329947,109294,144766,35325,20255,13308,1538692
36,Sep-16,500375,320779,313019,102369,133749,33305,18245,12864,1434705
36,Oct-16,474332,328982,304638,96140,135113,31454,18293,12842,1401794
36,Nov-16,519781,341767,329875,105899,144001,34418,20459,13700,1509900
36,Dec-16,424114,284642,259508,85536,117491,28600,16087,11173,1227151
36,Jan-17,439631,294092,289145,89840,125989,28833,17078,11903,1296511
36,Feb-17,506427,340210,328092,102958,144057,31785,19828,14383,1487740
36,Mar-17,572933,369660,359224,112440,153879,37093,21861,15114,1642204
36,Apr-17,429969,289015,276257,87414,120288,28522,17091,11708,1260264
36,May-17,577242,394051,364691,118694,164778,40272,22984,16301,1699013
36,Jun-17,503960,342630,339024,104718,146706,35372,19912,13717,1506039
36,Jul-17,505871,342447,329640,101903,141559,33399,19403,12550,1486772
36,Aug-17,561200,381844,363195,116809,164342,39599,22142,15394,1664525
36,Sep-17,511976,338430,329210,107065,144867,35113,19545,14400,1500606
36,Oct-17,531541,376853,352495,108598,162873,35211,21402,15875,1604848
36,Nov-17,555181,368123,362174,114675,164270,37596,22583,16810,1641412
36,Dec-17,442729,312252,286179,89760,132264,30067,17135,12737,1323123
36,Jan-18,488567,335826,330545,100718,146985,32919,20576,13293,1469429
36,Feb-18,524274,360937,347356,107640,157802,33940,21184,15005,1568138
36,Mar-18,576426,375181,373375,112642,161011,36626,22556,16460,1674277
36,Apr-18,506213,348601,326976,104012,146772,33987,20552,14446,1501559
36,May-18,612070,422536,385669,125472,178698,40844,24140,17290,1806719
36,Jun-18,518255,356245,350179,109518,151731,34739,21519,14469,1556655
36,Jul-18,544863,378647,360720,115130,158070,35619,21680,13771,1628500
36,Aug-18,592503,409830,386326,124625,174144,40611,23822,16165,1768026
36,Sep-18,526449,344095,343304,108947,145529,34854,21571,14563,1539312
36,Oct-18,576949,415666,384869,121133,178430,38137,23752,16747,1755683
36,Nov-18,575724,383680,378254,119989,169808,37970,23867,15739,1705031
36,Dec-18,456379,322879,294674,94819,134105,30505,18276,12708,1364345
36,Jan-19,507311,347806,341706,105061,152941,32932,22035,13092,1522884
36,Feb-19,556242,382851,365238,114226,163469,35885,23436,14914,1656261
36,Mar-19,598045,398255,390188,119329,170421,37556,24877,17210,1755881
36,Apr-19,521925,363540,337813,107044,151085,33697,22321,14619,1552044
36,May-19,628502,438485,392306,127641,184921,41711,25320,16594,1855480
36,Jun-19,513675,359841,346500,107496,150613,34636,21852,14996,1549609
36,Jul-19,575816,406755,373912,120112,164466,37127,24087,14902,1717177
36,Aug-19,593905,417056,381968,124498,176717,38558,25230,15373,1773305
36,Sep-19,547273,367275,351355,115599,156408,35735,23520,15465,1612630
36,Oct-19,572691,424417,375871,119334,176832,37249,24814,16251,1747459
36,Nov-19,553409,382886,364903,115831,168695,36499,24208,15689,1662120
36,Dec-19,455371,335586,296785,96526,138749,31148,19441,12484,1386090
36,Jan-20,496258,358145,335784,105179,154590,33611,21873,13170,1518610
36,Feb-20,542058,391695,359499,113961,165828,36275,23202,14744,1647262
36,Mar-20,509867,345446,333461,102853,147917,32732,21835,15214,1509325
36,Apr-20,329487,215877,225183,63136,91806,17223,13571,11595,967878
36,May-20,419152,283576,288578,88704,136777,24482,19094,13181,1273544
36,Jun-20,467960,320908,338601,102538,155217,31828,20687,14576,1452315
36,Jul-20,506221,294399,356488,112428,170345,36960,23996,13564,1514401
36,Aug-20,469681,239324,324235,107853,165507,35075,22455,12784,1376914
36,Sep-20,507072,291767,344403,115619,163322,38838,24053,14532,1499606
36,Oct-20,506533,327933,356679,111044,172304,35925,23251,13908,1547577
36,Nov-20,517362,349312,361760,102300,166631,36424,23873,14130,1571792
36,Dec-20,458692,341422,316649,98694,149425,33156,20530,12400,1430968
36,Jan-21,438954,319560,305545,96516,145335,30518,20119,12516,1369063
36,Feb-21,516059,365529,360843,112444,147660,35938,23921,14005,1576399
36,Mar-21,575727,408974,393373,122320,179727,40492,25885,16381,1762879
36,Apr-21,513921,377281,322134,104462,151823,35510,22670,13206,1541007
36,May-21,543722,395050,351147,116410,169995,39847,24274,14948,1655393
5020,Jan-05,80156,41641,25996,11679,6625,2600,1554,877,171128
5020,Feb-05,97647,44419,28961,13493,7055,2392,1522,1342,196831
5020,Mar-05,107201,60424,32855,15519,10269,3189,1989,1452,232898
5020,Apr-05,122692,56456,36889,16958,9387,3150,2177,1648,249357
5020,May-05,117230,59266,39983,19256,9015,3233,1995,1321,251299
5020,Jun-05,125675,68056,37461,19276,11009,3161,2203,1510,268351
5020,Jul-05,113544,62687,35860,18488,11617,3210,2240,1373,249019
5020,Aug-05,131042,68935,46561,20433,12069,3751,2904,1683,287378
5020,Sep-05,128401,58868,39873,18209,10562,2846,2526,1561,262846
5020,Oct-05,120422,58967,38488,18327,11239,2900,2457,1427,254227
5020,Nov-05,119332,65458,38996,17956,10308,3099,2220,1805,259174
5020,Dec-05,105893,56660,38634,16252,9201,2617,2371,1617,233245
5020,Jan-06,132612,66461,47838,21521,11039,3503,2984,2007,287965
5020,Feb-06,117965,56755,38218,18866,9256,2448,2680,1467,247655
5020,Mar-06,126257,66948,39259,21302,11327,3346,3744,1784,273967
5020,Apr-06,122400,64797,41740,19706,10193,3181,3436,1545,266998
5020,May-06,134966,73636,48891,21562,12104,3069,4017,1804,300049
5020,Jun-06,121766,72583,42536,20974,11131,3077,3582,1705,277354
5020,Jul-06,132330,73107,42075,21200,11462,3075,4559,1425,289233
5020,Aug-06,143828,77043,50313,22792,11922,3808,4686,1868,316260
5020,Sep-06,132887,67210,41909,20126,11133,3126,4849,1563,282803
5020,Oct-06,134969,69005,44472,23260,12340,3119,4837,1721,293723
5020,Nov-06,126986,70071,40758,20219,11427,3114,4230,1620,278425
5020,Dec-06,113249,64182,40233,19364,10284,2983,4281,1494,256070
5020,Jan-07,143264,78506,51341,24914,13508,3677,5926,1793,322929
5020,Feb-07,123508,64125,40026,19092,10674,2670,4126,1426,265647
5020,Mar-07,134089,80094,44249,23569,12646,3172,4933,1715,304467
5020,Apr-07,140443,80401,48504,22258,12678,3358,5430,1615,314687
5020,May-07,150770,81544,52302,24594,12964,3229,5251,1917,332571
5020,Jun-07,134711,79032,48015,21890,12854,3375,5229,1509,306615
5020,Jul-07,156081,81515,52579,23282,15269,3890,6425,1494,340535
5020,Aug-07,160973,102035,66878,28029,15144,4720,5962,2051,385792
5020,Sep-07,146821,85927,51256,24407,15223,3587,5779,1625,334625
5020,Oct-07,156719,84598,51862,25957,15152,3753,6024,1779,345844
5020,Nov-07,136832,85239,46168,22031,12751,3315,5757,1697,313790
5020,Dec-07,128195,79447,47301,19559,10934,3572,4235,1649,294892
5020,Jan-08,158589,93541,59113,28470,15025,4436,7090,1953,368217
5020,Feb-08,141312,79974,51722,24323,11895,3634,4956,1673,319489
5020,Mar-08,150840,98853,54097,25769,14058,4086,5721,1922,355346
5020,Apr-08,157277,97292,60415,28491,14256,3629,5350,1812,368522
5020,May-08,147464,90928,53658,25616,13532,3630,6689,1734,343251
5020,Jun-08,150890,102078,57316,27519,14427,3809,5762,1571,363372
5020,Jul-08,148085,89156,54558,25503,13319,3655,5722,1385,341383
5020,Aug-08,155567,100802,62560,24150,13558,3975,5465,2001,368078
5020,Sep-08,156522,106655,61990,27671,14672,4656,6848,1804,380818
5020,Oct-08,155110,94200,53656,28857,15040,4183,6203,1815,359064
5020,Nov-08,138334,96025,49861,24513,12541,3532,6775,1526,333107
5020,Dec-08,141372,96114,59086,24961,12615,4032,5572,1626,345378
5020,Jan-09,150701,94539,63334,26360,14021,3837,6311,1812,360915
5020,Feb-09,134628,84933,53174,22803,11672,3373,5390,1370,317343
5020,Mar-09,159093,109750,62967,27624,13696,3720,6901,1679,385430
5020,Apr-09,164026,108746,65727,29713,14563,4174,7442,1576,395967
5020,May-09,147160,108947,65078,26220,13436,3202,6948,2026,373017
5020,Jun-09,178569,136947,69428,32185,14121,4069,7876,1753,444948
5020,Jul-09,169238,104805,66215,29362,14630,4099,8101,1971,398421
5020,Aug-09,151264,110137,75886,30303,16668,3807,7358,1990,397413
5020,Sep-09,136094,98645,59435,25671,14594,3607,5985,1809,345840
5020,Oct-09,149945,107127,58495,28250,14785,3793,6000,1643,370038
5020,Nov-09,151020,124560,61170,26278,12813,3775,6066,1586,387268
5020,Dec-09,148021,110577,62014,24760,13069,3471,6214,1773,369899
5020,Jan-10,138141,108773,67071,24713,13702,3423,6022,1521,363366
5020,Feb-10,140011,96734,62141,21705,12224,3097,5296,1752,342960
5020,Mar-10,171459,126036,72114,26443,14932,3633,6589,1602,422808
5020,Apr-10,158782,123605,74452,26648,14503,3317,6505,1766,409578
5020,May-10,151910,123256,74320,24870,14057,3271,5699,1663,399046
5020,Jun-10,155076,125971,68056,27301,15933,3504,6599,1495,403935
5020,Jul-10,146412,113909,62305,25385,15234,3289,5393,1307,373234
5020,Aug-10,166067,131194,76167,26780,17267,4168,6580,1755,429978
5020,Sep-10,156500,127360,68368,26926,18397,3583,6656,1707,409497
5020,Oct-10,159036,118741,66032,27334,17015,3692,6974,1613,400437
5020,Nov-10,165975,143206,72461,27745,17225,3723,6492,1890,438717
5020,Dec-10,159662,124161,71059,24122,16376,3532,6292,1886,407090
5020,Jan-11,175293,135175,86371,26873,19468,3679,7305,2008,456172
5020,Feb-11,145285,107554,67458,21250,15078,2969,5454,1614,366662
5020,Mar-11,164392,135570,75040,25650,18073,3428,6479,2152,430784
5020,Apr-11,168557,133919,84102,27495,18467,3496,6490,1542,444068
5020,May-11,177593,136805,86845,27084,18992,3649,6423,2318,459709
5020,Jun-11,168544,135278,80635,28051,19541,3495,7140,1632,444316
5020,Jul-11,160048,124552,74577,27198,19594,3535,5926,1748,417178
5020,Aug-11,182205,142872,89271,28869,22556,4274,6514,1848,478409
5020,Sep-11,152948,125924,75828,26336,21389,3590,5904,1660,413579
5020,Oct-11,175292,131837,75668,29209,22697,3732,6450,1883,446768
5020,Nov-11,155431,134958,73402,26814,21373,3557,5360,1508,422403
5020,Dec-11,156676,127346,71637,26416,19282,3299,5428,1533,411617
5020,Jan-12,174660,134652,84771,30204,24211,3899,5880,2187,460464
5020,Feb-12,157935,123104,73489,24890,21060,2966,5492,1692,410628
5020,Mar-12,162854,142833,76748,29427,23188,3549,6033,1679,446311
5020,Apr-12,193815,156624,91225,35807,25508,4003,7503,2370,516855
5020,May-12,170407,139784,83590,29052,23585,3452,6645,2099,458614
5020,Jun-12,178980,148997,82906,31300,26493,3743,6656,2138,481213
5020,Jul-12,181022,153714,86581,32919,28035,4435,7550,2070,496326
5020,Aug-12,175778,142376,92014,29777,26678,3804,6569,2483,479479
5020,Sep-12,164483,137624,76494,28822,24314,3536,6053,1937,443263
5020,Oct-12,185093,146525,85922,32088,27160,3993,7680,2639,491100
5020,Nov-12,162139,145082,71872,26360,22601,3315,6063,2811,440243
5020,Dec-12,173268,146841,79463,30325,24427,3614,5938,2986,466862
5020,Jan-13,174105,144915,81814,30121,27843,3709,7224,2868,472599
5020,Feb-13,159699,128243,76401,26608,23224,3056,5839,3124,426194
5020,Mar-13,180551,163462,84833,31389,28344,3682,6894,3273,502428
5020,Apr-13,212123,176549,97365,35367,31833,3899,8029,3335,568500
5020,May-13,169558,151007,79536,28942,25705,3419,6765,3187,468119
5020,Jun-13,177048,164484,82877,31257,28585,3947,7311,3260,498769
5020,Jul-13,193457,164310,83985,31918,29253,3638,7143,3148,516852
5020,Aug-13,187010,162853,90416,30704,28636,3727,7161,3174,513681
5020,Sep-13,181866,167280,85429,33447,30302,4054,6325,3749,512452
5020,Oct-13,182812,155456,86618,33618,31828,4150,7510,3614,505606
5020,Nov-13,166168,162809,75305,29172,29117,3430,5898,3007,474906
5020,Dec-13,185922,165567,83561,32840,30777,4169,6355,3750,512941
5020,Jan-14,181320,162957,86635,31044,29559,3670,6780,3713,505678
5020,Feb-14,168598,143070,76872,28080,26263,3462,5534,3406,455285
5020,Mar-14,202478,193657,89028,36374,34662,4010,6975,3989,571173
5020,Apr-14,216338,190586,96987,36851,34681,4147,7319,3860,590769
5020,May-14,181254,169613,80678,31444,30109,3395,6615,4255,507363
5020,Jun-14,202070,196307,91696,38354,35658,4248,7052,4448,579833
5020,Jul-14,186183,169139,83227,33574,34375,3786,6900,3633,520817
5020,Aug-14,197439,191080,95552,36047,36071,4339,7089,4079,571696
5020,Sep-14,201102,191464,89317,38865,37552,4128,7137,4148,573713
5020,Oct-14,187088,170497,86632,35511,36129,3711,6937,3662,530167
5020,Nov-14,178412,183628,80414,31893,32854,3855,5935,3802,520793
5020,Dec-14,190160,178251,87554,34390,34863,4154,6270,4615,540257
5020,Jan-15,190357,176956,90611,33832,35455,3919,6304,4746,542180
5020,Feb-15,180158,158155,81458,30731,31054,3268,5579,4342,494745
5020,Mar-15,207369,203231,94117,37027,39719,3912,6874,4844,597093
5020,Apr-15,209320,202805,100420,37735,40011,3793,6802,4909,605795
5020,May-15,194708,191066,88361,33880,36372,3663,6204,4696,558950
5020,Jun-15,218262,211958,97007,40084,43283,4203,7492,5006,627295
5020,Jul-15,195446,185935,88343,34417,38755,4086,6507,4577,558066
5020,Aug-15,233850,225428,114662,40903,45663,5242,7485,5550,678783
5020,Sep-15,196553,193801,91139,36025,44162,4548,6581,4897,577706
5020,Oct-15,198206,203436,92064,36607,39962,3947,6620,4496,585338
5020,Nov-15,204293,206386,91407,33894,38967,3934,6718,4927,590526
5020,Dec-15,188777,188323,91843,33697,37979,3645,6330,4943,555537
5020,Jan-16,203862,202889,95888,36719,41139,3807,6789,5328,596421
5020,Feb-16,205944,198681,93845,34327,39393,3581,6268,5429,587468
5020,Mar-16,218550,235089,103287,40989,47063,3889,8323,5638,662828
5020,Apr-16,211934,216940,98951,36728,43949,3498,7003,5672,624675
5020,May-16,221234,223790,110460,39480,46085,3582,7144,5934,657709
5020,Jun-16,197053,214066,83601,37469,45804,3796,6689,5173,593651
5020,Jul-16,199230,201011,89677,36200,44312,3554,6805,4953,585742
5020,Aug-16,226196,226119,109638,39914,51926,4104,6930,6174,671001
5020,Sep-16,199986,210536,91660,36279,50781,3914,6837,4835,604828
5020,Oct-16,219105,228271,104083,42881,49579,4306,7041,5440,660706
5020,Nov-16,195987,224320,88752,37083,44094,3590,6404,4905,605135
5020,Dec-16,180187,198434,84040,35981,40688,3582,6452,4929,554293
5020,Jan-17,224374,226610,106357,41275,48278,4135,7669,6018,664716
5020,Feb-17,195661,193133,88507,33217,41577,3377,6381,5183,567036
5020,Mar-17,209206,220873,93188,38052,48553,3540,7600,5097,626109
5020,Apr-17,242403,246750,113192,44087,51398,4466,8576,5857,716729
5020,May-17,218333,236144,109517,39898,49401,3577,7434,6069,670373
5020,Jun-17,210729,225114,91675,40130,50099,4019,7414,4997,634177
5020,Jul-17,235527,231922,104300,41103,49409,4319,8255,5700,680535
5020,Aug-17,234237,230480,116780,39889,51416,4645,7748,5378,690573
5020,Sep-17,209050,233915,98513,38444,53386,4551,8368,4933,651160
5020,Oct-17,232948,240208,109650,44148,55071,4246,8327,6128,700726
5020,Nov-17,198436,220982,92140,36300,48968,3661,6705,5190,612382
5020,Dec-17,195108,207073,93727,36908,48747,4058,6751,5242,597614
5020,Jan-18,222058,218739,107980,39238,54589,3909,7281,5826,659620
5020,Feb-18,200043,197628,90818,34080,48297,3307,6316,5384,585873
5020,Mar-18,214330,235612,104059,38666,55440,4134,7524,5288,665053
5020,Apr-18,255849,252505,124029,43805,58784,4464,8394,7045,754875
5020,May-18,230066,239230,116293,39395,52808,3791,8223,5703,695509
5020,Jun-18,220401,227792,92895,39527,55003,4328,7888,5502,653336
5020,Jul-18,231953,231032,103512,39322,56930,4455,7808,5749,680761
5020,Aug-18,209937,211621,106106,36768,54027,4633,7270,5352,635714
5020,Sep-18,214149,227167,99131,36221,57863,4240,7869,5226,651866
5020,Oct-18,237656,236776,111419,40001,58139,4189,8129,5633,701942
5020,Nov-18,211247,221247,95931,36097,50680,3794,7391,5004,631391
5020,Dec-18,217304,227447,102347,37288,53536,4618,8259,5715,656514
5020,Jan-19,236610,227726,111208,39160,56163,4304,8392,6194,689757
5020,Feb-19,214022,207834,96315,33297,49348,3555,7440,5144,616955
5020,Mar-19,229472,242259,102716,39707,58421,4014,8814,5309,690712
5020,Apr-19,268577,280632,131325,48818,63501,4735,9781,7661,815030
5020,May-19,237514,249566,119497,40902,57286,4016,9100,5801,723682
5020,Jun-19,257700,269428,107480,42438,70027,4851,9691,5554,767169
5020,Jul-19,237012,236087,109462,38408,59480,4314,8384,6009,699156
5020,Aug-19,215784,221335,116439,35736,55846,4291,8034,4810,662275
5020,Sep-19,222746,248683,107827,37800,56596,4476,8200,4889,691217
5020,Oct-19,214464,219242,108505,37945,58542,4106,8214,4595,655613
5020,Nov-19,198570,228192,96490,34072,51377,3838,7813,4420,624772
5020,Dec-19,222942,228948,105587,36777,55178,4463,8919,4804,667618
5020,Jan-20,211255,217828,110446,36313,53948,4219,8374,4736,647119
5020,Feb-20,202909,205160,101869,32203,50933,3558,8008,4391,609031
5020,Mar-20,226337,247673,112820,38278,58722,3882,9899,5075,702686
5020,Apr-20,166795,158963,86240,30124,41375,3124,8829,3840,499290
5020,May-20,129641,120151,75582,22856,31482,2418,5911,3596,391637
5020,Jun-20,159417,134786,71756,26019,38706,1843,7149,3962,443638
5020,Jul-20,139327,93239,68205,24455,35994,1650,6005,3488,372363
5020,Aug-20,151833,76394,81922,26917,43561,1887,6476,4259,393249
5020,Sep-20,139914,72572,68298,24011,43583,1869,6217,3042,359506
5020,Oct-20,154168,104300,79570,27468,43176,2071,6943,2860,420556
5020,Nov-20,167453,131996,79967,25453,46813,2353,7750,3403,465188
5020,Dec-20,162364,127770,80780,24228,47924,2316,7357,3632,456371
5020,Jan-21,165371,144923,86513,29878,48807,2675,7939,3676,489782
5020,Feb-21,151875,121656,78245,25482,35998,2081,6446,3056,424839
5020,Mar-21,170496,158415,87027,29962,47336,2579,8354,3147,507316
5020,Apr-21,180445,170542,96554,35367,48255,2909,9013,4183,547268
5020,May-21,199490,173994,101549,33535,48432,3399,9548,4214,574161
91809,Mar-20,267400,221630,172259,63774,81053,22207,9352,2105,839780
91809,Apr-20,1088517,972831,690780,266667,332449,94859,47392,14138,3507633
91809,May-20,1001008,985682,599046,241010,286311,92564,44699,11101,3261421
91809,Jun-20,905627,960018,571242,206280,229404,73690,33839,10065,2990165
91809,Jul-20,966990,1311438,540981,202573,197101,62193,34405,10216,3325897
91809,Aug-20,951198,1349485,569542,192928,171779,53099,30752,10355,3329138
91809,Sep-20,854916,1236720,512144,164013,154991,51806,27976,9674,3012240
91809,Oct-20,724459,1125742,390597,137487,139100,40764,22740,8343,2589232
91809,Nov-20,720403,934492,366828,190573,133344,36607,22207,9130,2413584
91809,Dec-20,668050,792471,341498,166510,129680,35744,19318,8510,2161781
91809,Jan-21,590211,675289,328480,124616,106412,27967,16351,8164,1877490
91809,Feb-21,632744,801629,347196,134072,201463,30416,17990,8822,2174332
91809,Mar-21,695794,825862,408665,138590,135337,35584,20639,9050,2269521
91809,Apr-21,566167,669505,334794,116585,127230,30873,16852,7791,1869797
91809,May-21,616798,737540,342775,133880,141154,32751,18307,8789,2031994
